Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
12-11-2007,2495,2550,2480,2512.6,2495.771023,420784,1093,1050180514,389631,92.6,70,17.6
13-11-2007,2506,2619,2485,2587.4,2576.520383,126872,1605,326888294,69936,55.12,134,81.4
14-11-2007,2650,2810.25,2640.15,2755.85,2757.209557,302457,3319,833937331,211171,69.82,170.1,105.85
15-11-2007,2245,2767,2245,2719.6,2719.95269,1120607,817,3047998024,1103589,98.48,522,474.6
16-11-2007,2670,2760,2630.2,2698.8,2692.408215,595955,1629,1604554138,554864,93.11,129.8,28.8
19-11-2007,2794,2794,2650,2693.05,2698.221422,182498,1200,492420013,146594,80.33,144,-100.95
20-11-2007,2660,2678,2625.05,2638.5,2646.620628,313813,1064,830543959,293115,93.4,52.95,-21.5
21-11-2007,2650,2650,2575.2,2600.15,2604.253938,138660,1170,361105851,110552,79.73,74.8,-49.85
22-11-2007,2585,2624,2495,2560.85,2545.461447,87425,1487,222536967,50145,57.36,129,-24.15
23-11-2007,2624,2697.7,2571,2666.3,2637.055162,24564,1083,64776623,9715,39.55,126.7,42.3
26-11-2007,2720,2752.5,2692,2706.95,2730.243274,69317,1323,189252273,49681,71.67,60.5,-13.05
27-11-2007,2641.7,2719,2626,2699.9,2698.906615,41891,547,113059897,31556,75.33,93,58.2
28-11-2007,2705,2727,2683,2709.95,2715.701013,1074765,551,2918740399,1063940,98.99,44,4.95
29-11-2007,2741.1,2786,2684,2687.95,2733.952362,521332,1483,1425296853,495853,95.11,102,-53.15
30-11-2007,2718.85,2807,2680,2784.45,2766.759298,35679,1399,98715205,19004,53.26,127,65.6
03-12-2007,2825,2841,2475,2746.25,2749.999177,857906,1008,2359240794,837918,97.67,366,-78.75
04-12-2007,2750,2759.9,2722.5,2735.2,2742.867262,24974,693,68500367,12267,49.12,37.4,-14.8
05-12-2007,2749,2755,2720,2741.3,2741.450424,18396,520,50431722,9661,52.52,35,-7.7
06-12-2007,2769,2839.5,2751,2813.4,2785.827204,225549,1214,628340540,202992,90,88.5,44.4
07-12-2007,2848,2950,2810,2920.9,2884.237184,134912,3023,389118207,64262,47.63,140,72.9
10-12-2007,2944,2945,2810.1,2872.15,2866.23257,50974,1703,146103339,18467,36.23,134.9,-71.85
11-12-2007,2935,2965,2891,2946.75,2944.902137,102235,1320,301072070,78933,77.21,74,11.75
12-12-2007,2884,3125,2884,3103.95,3053.101855,184095,3427,562060786,123138,66.89,241,219.95
13-12-2007,3130,3195,3005,3137.4,3084.888344,94191,1832,290568718,57901,61.47,190,7.4
14-12-2007,3087.95,3119,3041.15,3058.8,3084.611646,38604,1133,119078348,19572,50.7,77.85,-29.15
17-12-2007,3058.8,3060,2830,2877.55,3010.627135,679450,1834,2045570607,614697,90.47,230,-181.25
18-12-2007,2875,2909,2786,2812.3,2826.765302,74385,1520,210268937,43515,58.5,123,-62.7
19-12-2007,2895,2895,2696,2743.6,2741.110906,129822,2725,355856500,83130,64.03,199,-151.4
20-12-2007,2800.1,2800.1,2701,2724.8,2749.577903,34575,889,95066656,15747,45.54,99.1,-75.3
24-12-2007,2764,2900,2750,2897.35,2877.793884,49511,1334,142482453,24097,48.67,150,133.35
26-12-2007,2930,2930,2845,2889.45,2887.856644,21192,805,61199458,8022,37.85,85,-40.55
27-12-2007,2900,2935,2856,2904.35,2903.196616,57208,1324,166086072,35414,61.9,79,4.35
28-12-2007,2830,2950,2830,2923.9,2919.320412,41300,998,120567933,20376,49.34,120,93.9
31-12-2007,2927,2979,2860,2872.45,2905.00952,19328,751,56148024,9471,49,119,-54.55
01-01-2008,2925,2932,2850,2918.75,2900.119551,23354,985,67729392,7127,30.52,82,-6.25
02-01-2008,2929,3095,2905.5,3057.55,2943.054727,107223,1717,315563157,78954,73.64,189.5,128.55
03-01-2008,2962,3090,2962,3045.55,3043.208887,27546,937,83828232,11738,42.61,128,83.55
04-01-2008,3040,3170,3031,3111.3,3091.185666,34616,1168,107004483,17079,49.34,139,71.3
07-01-2008,3090,3130,3055,3112.1,3096.30737,25331,838,78432562,14764,58.28,75,22.1
08-01-2008,3130.1,3183.8,3030,3064.25,3115.95899,24701,999,76967303,9774,39.57,153.8,-65.85
09-01-2008,3090,3257,3011,3174.25,3230.753464,135696,2280,438400322,107841,79.47,246,84.25
10-01-2008,3174,3214.9,3102,3128.95,3138.769501,237871,1908,746622240,205235,86.28,112.9,-45.05
11-01-2008,3200,3200,2999,3060.75,3062.853155,29017,1156,88874810,8257,28.46,201,-139.25
